store,date,year,month,week,is_q4,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,lag1,lag2,lag4,lag8,ma4,ma8,store_mean_to_prev,store_sd_to_prev,sin1,cos1,sin2,cos2,is_holiday_num,inter_holiday_lag1,inter_temp_holiday,inter_cpi_unemp
9,2012-09-21,2012,9,38,FALSE,533756.88,Non-Holiday,69.92,3.721,226.5599138,5.277,523427.35,565812.29,572887.78,495951,559751.6425000001,542839.00625,543665.2554744526,70013.31817673564,-0.992708874098054,-0.12053668025532356,0.23931566428755877,-0.9709418174260518,0,0,0,1195.5566651226
9,2012-09-28,2012,9,39,FALSE,516361.06,Non-Holiday,76.8,3.666,226.7630732,5.277,533756.88,523427.35,576879.15,533887.54,549968.9175,547564.74125,543593.455652174,69764.24748855716,-1,-1.8369701987210297e-16,3.6739403974420594e-16,-1,0,0,0,1196.6287372764
9,2012-10-05,2012,10,40,TRUE,606755.3,Non-Holiday,66.61,3.617,226.9662325,4.954,516361.06,533756.88,565812.29,538713.47,534839.395,545373.93125,543397.5391366908,69550.93364282571,-0.992708874098054,0.12053668025532321,-0.23931566428755807,-0.9709418174260519,0,0,0,1124.390715805
9,2012-10-12,2012,10,41,TRUE,558464.8,Non-Holiday,60.09,3.601,227.1693919,4.954,606755.3,516361.06,523427.35,535153.47,545075.1475,553879.16,543850.0945714286,69507.18012625178,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,0,0,0,1125.3971674726
9,2012-10-19,2012,10,42,TRUE,542009.46,Non-Holiday,68.01,3.594,227.214288,4.954,558464.8,606755.3,533756.88,572887.78,553834.51,556793.07625,543953.7449645391,69271.11948580969,-0.9350162426854148,0.35460488704253557,-0.6631226582407952,-0.7485107481711012,0,0,0,1125.619582752
9,2012-10-26,2012,10,43,TRUE,549731.49,Non-Holiday,69.52,3.506,227.2328068,4.954,542009.46,558464.8,516361.06,576879.15,555897.655,552933.28625,543940.0528169014,69026.96762716597,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,0,0,0,1125.7113248872
10,2010-04-02,2010,4,13,FALSE,2138651.97,Non-Holiday,63.66,3.086,126.6034839,9.524,1893532.46,1946875.06,1987090.09,2193048.75,1942210.935,2032266.06875,2032266.0687499996,106420.42510934226,1,-1.6081226496766366e-16,-3.216245299353273e-16,-1,0,0,0,1205.7715806636
10,2010-04-09,2010,4,14,FALSE,2041069.37,Non-Holiday,65.29,3.004,126.6019032,9.524,2138651.97,1893532.46,1941346.13,2176028.52,1980101.405,2025466.47125,2044086.724444444,105758.03826501813,0.992708874098054,-0.1205366802553229,-0.23931566428755746,-0.9709418174260521,0,0,0,1205.7565260768
10,2010-04-16,2010,4,15,FALSE,1826241.44,Non-Holiday,69.74,3.109,126.5621,9.524,2041069.37,2138651.97,1946875.06,2113432.58,2005032.215,2008596.5775000001,2043784.9889999996,100334.96793443598,0.9709418174260521,-0.23931566428755752,-0.46472317204376806,-0.8854560256532101,0,0,0,1205.3774403999998
10,2010-04-23,2010,4,16,FALSE,1829521.83,Non-Holiday,66.42,3.05,126.4713333,9.524,1826241.44,2041069.37,1893532.46,2006774.96,1974873.81,1972697.685,2024008.3027272725,114293.86490188762,0.93501624268541494,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,0,0,0,1204.5129783491998
10,2010-04-30,2010,4,17,FALSE,1790694.59,Non-Holiday,69.76,3.105,126.3805667,9.524,1829521.83,1826241.44,2138651.97,1987090.09,1958871.1525,1950541.04375,2007801.0966666664,121917.618644286,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,0,0,0,1203.6485172507998
10,2010-05-07,2010,5,18,FALSE,1921432.16,Non-Holiday,71.06,3.127,126.2898,9.524,1790694.59,1829521.83,2041069.37,1941346.13,1871881.8075,1925991.60625,1991100.5961538458,130642.29399447623,0.8229838658936566,-0.5680647467311556,-0.9350162426854147,-0.3546048870425359,0,0,0,1202.7840551999998
10,2010-05-14,2010,5,19,FALSE,1808056.41,Non-Holiday,73.88,3.145,126.2085484,9.524,1921432.16,1790694.59,1826241.44,1946875.06,1841972.505,1923502.36,1986124.279285714,127162.2460604471,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532356,0,0,0,1202.0102149615998
10,2010-05-21,2010,5,20,FALSE,1847613.58,Non-Holiday,78.32,3.12,126.1843871,9.524,1808056.41,1921432.16,1829521.83,1893532.46,1837426.2475,1906150.02875,1974253.0879999998,130633.73833170588,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.12053668025532321,0,0,0,1201.7801027403998
10,2010-05-28,2010,5,21,FALSE,1904618.17,Non-Holiday,76.67,3.058,126.1602258,9.524,1847613.58,1808056.41,1790694.59,2138651.97,1841949.185,1900410.16875,1966338.11875,130147.22937709875,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557,0,0,0,1201.5499905192
10,2010-06-04,2010,6,22,FALSE,1931406.28,Non-Holiday,82.82,2.941,126.1360645,9.524,1904618.17,1847613.58,1921432.16,2041069.37,1870430.08,1871155.94375,1962707.5335294118,127093.78046811436,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548,0,0,0,1201.3198782979998
10,2010-06-11,2010,6,23,FALSE,1827521.71,Non-Holiday,89.67,3.057,126.1119032,9.524,1931406.28,1904618.17,1808056.41,1826241.44,1872923.6099999999,1857448.0575,1960968.5750000002,123720.88444541434,0.35460488704253584,-0.9350162426854147,-0.6631226582407955,0.7485107481711009,0,0,0,1201.0897660767998
10,2010-06-18,2010,6,24,FALSE,1837636.24,Non-Holiday,83.49,2.935,126.114,9.524,1827521.71,1931406.28,1847613.58,1829521.83,1877789.935,1857608.09125,1953945.0557894737,124053.09339184548,0.23931566428755766,-0.970941817426052,-0.46472317204376834,0.88545602565321,0,0,0,1201.1097359999999
10,2010-06-25,2010,6,25,FALSE,1768172.31,Non-Holiday,90.32,3.084,126.1266,9.524,1837636.24,1827521.71,1904618.17,1790694.59,1875295.6,1858622.3925,1948129.6150000002,123540.5972181714,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052,0,0,0,1201.2297383999999
10,2010-07-02,2010,7,26,FALSE,1845893.87,Non-Holiday,92.89,2.978,126.1392,9.199,1768172.31,1837636.24,1931406.28,1921432.16,1841184.135,1855807.1075,1939560.2195238099,126507.68648357021,-3.216245299353273e-16,-1,6.432490598706546e-16,1,0,0,0,1160.3545008
10,2010-07-09,2010,7,27,FALSE,1769793.37,Non-Holiday,91.03,3.1,126.1518,9.199,1845893.87,1768172.31,1827521.71,1808056.41,1819806.0325,1846364.82125,1935302.6581818184,125129.51187620155,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521,0,0,0,1160.4704081999998
10,2010-07-16,2010,7,28,FALSE,1828052.47,Non-Holiday,91.8,2.971,126.1498065,9.199,1769793.37,1845893.87,1837636.24,1847613.58,1805373.9475,1841581.9412500001,1928106.602173913,126948.293941849,-0.23931566428755746,-0.9709418174260521,0.46472317204376795,0.8854560256532102,0,0,0,1160.4520699935
10,2010-07-23,2010,7,29,FALSE,1831676.03,Non-Holiday,88.44,3.112,126.1283548,9.199,1828052.47,1769793.37,1768172.31,1904618.17,1802978.0050000001,1839136.8025,1923937.68,125873.39972071533,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,1160.2547358052
10,2010-07-30,2010,7,30,FALSE,1832664.03,Non-Holiday,85.03,3.017,126.1069032,9.199,1831676.03,1828052.47,1845893.87,1931406.28,1818853.935,1830019.0350000001,1920247.2140000002,124648.37419754935,-0.46472317204376806,-0.8854560256532101,0.8229838658936557,0.5680647467311567,0,0,0,1160.0574025368
10,2010-08-06,2010,8,31,FALSE,1949236.09,Non-Holiday,86.13,3.123,126.0854516,9.199,1832664.03,1831676.03,1769793.37,1827521.71,1815546.475,1817676.2537500001,1916878.6300000001,123382.80215523053,-0.5680647467311556,-0.8229838658936566,0.9350162426854147,0.35460488704253607,0,0,0,1159.8600692684
10,2010-08-13,2010,8,32,FALSE,1962996.7,Non-Holiday,88.37,3.049,126.064,9.199,1949236.09,1832664.03,1828052.47,1837636.24,1860407.155,1832890.55125,1918077.0544444446,121230.48751833671,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,0,0,0,1159.662736
10,2010-08-20,2010,8,33,FALSE,1983190.56,Non-Holiday,89.88,3.041,126.0766452,9.199,1962996.7,1949236.09,1831676.03,1768172.31,1894143.2125,1848560.6087500001,1919681.3275000004,119337.47929207172,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,0,0,0,1159.7790591948
10,2010-08-27,2010,8,34,FALSE,1727565.42,Non-Holiday,84.99,3.022,126.0892903,9.199,1983190.56,1962996.7,1832664.03,1845893.87,1932021.845,1875437.8900000001,1921871.3010344831,117833.09207641156,-0.8229838658936564,-0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,1159.8953814697
10,2010-09-03,2010,9,35,FALSE,1766331.45,Non-Holiday,83.8,3.087,126.1019355,9.199,1727565.42,1983190.56,1949236.09,1769793.37,1905747.1925,1860646.83375,1915394.4383333337,120989.08669124599,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,0,0,0,1160.0117046645
10,2010-09-10,2010,9,36,FALSE,1720530.23,Holiday,84.04,2.961,126.1145806,9.199,1766331.45,1727565.42,1962996.7,1828052.47,1860021.0325,1860214.09375,1910585.9548387101,121900.77674780326,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711006,1,1766331.45,84.04,1160.1280269394
10,2010-09-17,2010,9,37,FALSE,1716755.78,Non-Holiday,85.52,3.028,126.1454667,9.199,1720530.23,1766331.45,1983190.56,1831676.03,1799404.415,1846773.81375,1904646.7134375004,124454.58160481356,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,0,0,0,1160.4121481733
10,2010-09-24,2010,9,38,FALSE,1655036.75,Non-Holiday,85.75,2.939,126.1900333,9.199,1716755.78,1720530.23,1727565.42,1832664.03,1732795.72,1832408.7825,1898953.0487878793,126716.02552738172,-0.992708874098054,-0.12053668025532356,0.23931566428755877,-0.9709418174260518,0,0,0,1160.8221163266999
10,2010-10-01,2010,10,39,TRUE,1645892.97,Non-Holiday,86.01,3.001,126.2346,9.003,1655036.75,1716755.78,1766331.45,1949236.09,1714663.5525,1810205.3725,1891779.0400000005,131465.12513203805,-1,-1.8369701987210297e-16,3.6739403974420594e-16,-1,0,0,0,1136.4901038
10,2010-10-08,2010,10,40,TRUE,1772192.42,Non-Holiday,77.04,2.924,126.2791667,9.003,1645892.97,1655036.75,1720530.23,1962996.7,1684553.9325,1772287.4825,1884753.723714286,135894.62538425912,-0.992708874098054,0.12053668025532321,-0.23931566428755807,-0.9709418174260519,0,0,0,1136.8913378001
10,2010-10-15,2010,10,41,TRUE,1703850.25,Non-Holiday,75.48,3.08,126.3266774,9.003,1772192.42,1645892.97,1716755.78,1983190.56,1697469.48,1748436.9475,1881627.0208333337,135264.6915036411,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,0,0,0,1137.3190766322
10,2010-10-22,2010,10,42,TRUE,1740234.06,Non-Holiday,68.12,3.014,126.3815484,9.003,1703850.25,1772192.42,1655036.75,1727565.42,1694243.0975,1713519.40875,1876822.2432432435,136503.2150929258,-0.9350162426854148,0.35460488704253557,-0.6631226582407952,-0.7485107481711012,0,0,0,1137.8130802452
10,2010-10-29,2010,10,43,TRUE,1741308.56,Non-Holiday,68.76,3.13,126.4364194,9.003,1740234.06,1703850.25,1645892.97,1766331.45,1715542.425,1715102.98875,1873227.8173684215,136458.1198272284,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,0,0,0,1138.3070838582
10,2010-11-05,2010,11,44,TRUE,1832211.96,Non-Holiday,71.04,3.009,126.4912903,9.003,1741308.56,1740234.06,1772192.42,1720530.23,1739396.3225,1711975.1275,1869845.2723076928,136301.66104768284,-0.822983865893657,0.5680647467311548,-0.9350162426854141,-0.35460488704253784,0,0,0,1138.8010865709
10,2010-11-12,2010,11,45,TRUE,1895901.59,Non-Holiday,61.24,3.13,126.5461613,9.003,1832211.96,1741308.56,1703850.25,1716755.78,1754401.2075,1725935.34375,1868904.4395000003,134715.29505872115,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,0,0,0,1139.2950901839
10,2010-11-19,2010,11,46,TRUE,1949177.13,Non-Holiday,58.83,3.047,126.6072,9.003,1895901.59,1832211.96,1740234.06,1655036.75,1802414.0425,1748328.57,1869562.9065853662,133127.4374159493,-0.6631226582407955,0.7485107481711009,-0.9927088740980541,0.12053668025532208,0,0,0,1139.8446216
10,2010-11-26,2010,11,47,TRUE,2939946.38,Holiday,55.33,3.162,126.6692667,9.003,1949177.13,1895901.59,1741308.56,1645892.97,1854649.81,1785096.1175,1871458.4833333336,132091.86990677458,-0.5680647467311559,0.8229838658936564,-0.93501624268541494,0.35460488704253534,1,1949177.13,55.33,1140.4034081001
10,2010-12-03,2010,12,48,TRUE,2251206.64,Non-Holiday,51.17,3.041,126.7313333,9.003,2939946.38,1949177.13,1832211.96,1772192.42,2154309.265,1946852.79375,1896307.0390697676,207305.13474153166,-0.46472317204376834,0.88545602565321,-0.8229838658936562,0.5680647467311561,0,0,0,1140.9621936999001
10,2010-12-10,2010,12,49,TRUE,2411790.21,Non-Holiday,60.51,3.091,126.7934,9.003,2251206.64,2939946.38,1895901.59,1703850.25,2259057.935,2006729.57125,1904372.9390909092,211651.20075259122,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,0,0,0,1141.5209802000002
10,2010-12-17,2010,12,50,TRUE,2811646.85,Non-Holiday,59.15,3.125,126.8794839,9.003,2411790.21,2251206.64,1949177.13,1740234.06,2388030.09,2095222.06625,1915648.8784444444,222250.3510690268,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,0,0,0,1142.2959935517
10,2010-12-24,2010,12,51,TRUE,3749057.69,Non-Holiday,57.06,3.236,126.9835806,9.003,2811646.85,2411790.21,2939946.38,1741308.56,2603647.52,2229148.665,1935127.0952173912,255723.38813806706,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,0,0,0,1143.2331761418
10,2010-12-31,2010,12,52,TRUE,1707298.14,Holiday,49.67,3.148,127.0876774,9.003,3749057.69,2811646.85,2251206.64,1832211.96,2805925.3475,2480117.30625,1973721.3631914891,364034.18229448586,6.432490598706546e-16,1,1.2864981197413093e-15,1,1,3749057.69,49.67,1144.1703596322
10,2011-01-07,2011,1,1,FALSE,1714309.9,Non-Holiday,43.43,3.287,127.1917742,8.744,1707298.14,3749057.69,2411790.21,1895901.59,2669948.2225,2464503.07875,1968170.8793749998,362226.45404185733,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052,0,0,0,1112.1648736048
10,2011-01-14,2011,1,2,FALSE,1710803.59,Non-Holiday,49.98,3.312,127.3009355,8.744,1714309.9,1707298.14,2811646.85,1949177.13,2495578.145,2441804.1175,1962990.0430612245,360303.56750373356,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099,0,0,0,1113.119380012
10,2011-01-21,2011,1,3,FALSE,1677556.18,Non-Holiday,56.75,3.336,127.4404839,8.744,1710803.59,1714309.9,3749057.69,2939946.38,2220367.33,2412007.425,1957946.314,358425.4573549546,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,1114.3395912216
10,2011-01-28,2011,1,4,FALSE,1715769.05,Non-Holiday,53.03,3.231,127.5800323,8.744,1677556.18,1710803.59,1707298.14,2251206.64,1702491.9525,2254208.65,1952448.4682352943,357016.9850833766,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311559,0,0,0,1115.5598024312
10,2011-02-04,2011,2,5,FALSE,1968045.91,Non-Holiday,44.88,3.348,127.7195806,8.744,1715769.05,1677556.18,1714309.9,2411790.21,1704609.68,2187278.95125,1947896.9409615386,355058.4297453517,0.5680647467311558,0.8229838658936564,0.9350162426854148,0.35460488704253557,0,0,0,1116.7800127664
10,2011-02-11,2011,2,6,FALSE,2115408.31,Holiday,51.51,3.381,127.859129,8.744,1968045.91,1715769.05,1710803.59,2811646.85,1768043.6825,2131810.91375,1948277.1101886793,351703.5556137977,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323,1,1968045.91,51.51,1118.000223976
10,2011-02-18,2011,2,7,FALSE,2106934.55,Non-Holiday,61.77,3.43,127.99525,8.744,2115408.31,1968045.91,1677556.18,3749057.69,1869194.8625,2044781.09625,1951372.1324074075,349159.6071372542,0.7485107481711011,0.6631226582407953,0.992708874098054,-0.1205366802553229,0,0,0,1119.190466
10,2011-02-25,2011,2,8,FALSE,1967996.71,Non-Holiday,53.59,3.398,128.13,8.744,2106934.55,2115408.31,1715769.05,1707298.14,1976539.455,1839515.7037499999,1954200.54,346594.6272384626,0.8229838658936564,0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,1120.36872
10,2011-03-04,2011,3,9,FALSE,1958003.19,Non-Holiday,56.96,3.674,128.26475,8.744,1967996.71,2106934.55,1968045.91,1714309.9,2039596.3699999999,1872103.025,1954446.9001785715,343490.95161613956,0.8854560256532099,0.4647231720437686,0.8229838658936566,-0.5680647467311556,0,0,0,1121.5469739999999
10,2011-03-11,2011,3,10,FALSE,1933469.15,Non-Holiday,64.22,3.63,128.3995,8.744,1958003.19,1967996.71,2115408.31,1710803.59,2037085.69,1902564.68625,1954509.2912280702,340464.8607593582,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012,0,0,0,1122.7252279999998
10,2011-03-18,2011,3,11,FALSE,1884734.31,Non-Holiday,70.12,3.892,128.5121935,8.744,1933469.15,1958003.19,2106934.55,1677556.18,1991600.9,1930397.8812499999,1954146.5301724137,337528.1693346894,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,0,0,0,1123.710619964
10,2011-03-25,2011,3,12,FALSE,1815798.85,Non-Holiday,62.53,3.716,128.6160645,8.744,1884734.31,1933469.15,1967996.71,1715769.05,1936050.8399999999,1956295.1475,1952970.0518644068,334775.4564899358,0.992708874098054,0.120536680255323,0.23931566428755766,-0.970941817426052,0,0,0,1124.618867988
10,2011-04-01,2011,4,13,FALSE,1827733.18,Non-Holiday,67.64,3.772,128.7199355,8.494,1815798.85,1884734.31,1958003.19,1968045.91,1898001.375,1968798.8725,1950683.8651666667,332438.0671508237,1,-1.6081226496766366e-16,-3.216245299353273e-16,-1,0,0,0,1093.3471321369998
10,2011-04-08,2011,4,14,FALSE,1870720.73,Non-Holiday,73.03,3.818,128.8238065,8.494,1827733.18,1815798.85,1933469.15,2115408.31,1865433.8725,1951259.78125,1948668.2801639345,330071.3574833358,0.992708874098054,-0.1205366802553229,-0.23931566428755746,-0.9709418174260521,0,0,0,1094.2294124109999
10,2011-04-15,2011,4,15,FALSE,1781767.22,Non-Holiday,61.05,4.089,128.9107333,8.494,1870720.73,1827733.18,1884734.31,2106934.55,1849746.7675,1920673.83375,1947411.0616129034,327545.8841620969,0.9709418174260521,-0.23931566428755752,-0.46472317204376806,-0.8854560256532101,0,0,0,1094.9677686502
10,2011-04-22,2011,4,16,FALSE,2004831.14,Non-Holiday,75.93,3.917,128.9553,8.494,1781767.22,1870720.73,1815798.85,1967996.71,1824004.995,1880027.9175,1944781.7942857144,325594.77557814814,0.93501624268541494,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,0,0,0,1095.3463181999998
10,2011-04-29,2011,4,17,FALSE,1873646.34,Non-Holiday,73.38,4.151,128.9998667,8.494,2004831.14,1781767.22,1827733.18,1958003.19,1871263.0675,1884632.22125,1945720.0653125,323126.88413468754,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,0,0,0,1095.7248677498
10,2011-05-06,2011,5,18,FALSE,1841369.99,Non-Holiday,73.56,4.193,129.0444333,8.494,1873646.34,2004831.14,1870720.73,1933469.15,1882741.3575,1874087.615,1944611.238769231,320754.34244098404,0.8229838658936566,-0.5680647467311556,-0.9350162426854147,-0.3546048870425359,0,0,0,1096.1034164502
10,2011-05-13,2011,5,19,FALSE,1712995.44,Non-Holiday,74.04,4.202,129.089,8.494,1841369.99,1873646.34,1781767.22,1884734.31,1875403.6724999999,1862575.22,1943046.9774242425,318564.84264092747,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532356,0,0,0,1096.481966
10,2011-05-20,2011,5,20,FALSE,1720908.01,Non-Holiday,72.62,3.99,129.0756774,8.494,1712995.44,1841369.99,2004831.14,1815798.85,1858210.7275,1841107.86125,1939613.3723880597,317406.67204108404,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.12053668025532321,0,0,0,1096.3688038356
10,2011-05-27,2011,5,21,FALSE,1743000.38,Non-Holiday,78.62,3.933,129.0623548,8.494,1720908.01,1712995.44,1873646.34,1827733.18,1787229.945,1829246.50625,1936397.1170588236,316162.126103959,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557,0,0,0,1096.2556416712
10,2011-06-03,2011,6,22,FALSE,1792210.89,Non-Holiday,81.87,3.893,129.0490323,8.494,1743000.38,1720908.01,1841369.99,1870720.73,1754568.455,1818654.90625,1933594.2657971014,314712.60306507524,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548,0,0,0,1096.1424803562
